pinCode,stateId,stateName,districtId,districtName,cityId,cityName,countryName,status,createdDate,updatedDate
500153,0005,Chhattisgarh,18,Mungeli,0001,Mungeli,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
500154,0005,Chhattisgarh,18,Mungeli,0001,Mungeli,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
500155,0005,Chhattisgarh,18,Mungeli,0001,Mungeli,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
500156,0005,Chhattisgarh,18,Mungeli,0002,Korkela,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
500157,0005,Chhattisgarh,18,Mungeli,0002,Korkela,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
500158,0005,Chhattisgarh,18,Mungeli,0002,Korkela,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
500159,0005,Chhattisgarh,18,Mungeli,0003,Bilaspur,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
500160,0005,Chhattisgarh,18,Mungeli,0003,Bilaspur,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
500161,0005,Chhattisgarh,18,Mungeli,0003,Bilaspur,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
500162,0005,Chhattisgarh,19,Narayanpur,0001,Narayanpur,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
500163,0005,Chhattisgarh,19,Narayanpur,0001,Narayanpur,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
500164,0005,Chhattisgarh,19,Narayanpur,0001,Narayanpur,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
500165,0005,Chhattisgarh,19,Narayanpur,0002,Abhyanpur,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
500166,0005,Chhattisgarh,19,Narayanpur,0002,Abhyanpur,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
500167,0005,Chhattisgarh,19,Narayanpur,0002,Abhyanpur,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
500168,0005,Chhattisgarh,19,Narayanpur,0003,Chhindgarh,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
500169,0005,Chhattisgarh,19,Narayanpur,0003,Chhindgarh,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
500170,0005,Chhattisgarh,19,Narayanpur,0003,Chhindgarh,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
500171,0005,Chhattisgarh,20,Raigarh,0001,Raigarh,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
500172,0005,Chhattisgarh,20,Raigarh,0001,Raigarh,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
500173,0005,Chhattisgarh,20,Raigarh,0001,Raigarh,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
500174,0005,Chhattisgarh,20,Raigarh,0002,Manendragarh,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
500175,0005,Chhattisgarh,20,Raigarh,0002,Manendragarh,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
500176,0005,Chhattisgarh,20,Raigarh,0002,Manendragarh,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
500177,0005,Chhattisgarh,20,Raigarh,0003,Lailunga,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
500178,0005,Chhattisgarh,20,Raigarh,0003,Lailunga,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
500179,0005,Chhattisgarh,20,Raigarh,0003,Lailunga,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
500180,0005,Chhattisgarh,21,Raipur,0001,Raipur,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
500181,0005,Chhattisgarh,21,Raipur,0001,Raipur,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
500182,0005,Chhattisgarh,21,Raipur,0001,Raipur,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
500183,0005,Chhattisgarh,21,Raipur,0002,Dhamtari,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
500184,0005,Chhattisgarh,21,Raipur,0002,Dhamtari,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
500185,0005,Chhattisgarh,21,Raipur,0002,Dhamtari,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
500186,0005,Chhattisgarh,21,Raipur,0003,Tilda,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
500187,0005,Chhattisgarh,21,Raipur,0003,Tilda,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
500188,0005,Chhattisgarh,21,Raipur,0003,Tilda,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
500189,0005,Chhattisgarh,22,Rajnandgaon,0001,Rajnandgaon,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
500190,0005,Chhattisgarh,22,Rajnandgaon,0001,Rajnandgaon,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
500191,0005,Chhattisgarh,22,Rajnandgaon,0001,Rajnandgaon,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
500192,0005,Chhattisgarh,22,Rajnandgaon,0002,Durog,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
500193,0005,Chhattisgarh,22,Rajnandgaon,0002,Durog,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
500194,0005,Chhattisgarh,22,Rajnandgaon,0002,Durog,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
500195,0005,Chhattisgarh,22,Rajnandgaon,0003,Manpur,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
500196,0005,Chhattisgarh,22,Rajnandgaon,0003,Manpur,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
500197,0005,Chhattisgarh,22,Rajnandgaon,0003,Manpur,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
500198,0005,Chhattisgarh,23,Sukma,0001,Sukma,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
500199,0005,Chhattisgarh,23,Sukma,0001,Sukma,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
500200,0005,Chhattisgarh,23,Sukma,0001,Sukma,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
500201,0005,Chhattisgarh,23,Sukma,0002,Bijapur,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
500202,0005,Chhattisgarh,23,Sukma,0002,Bijapur,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
500203,0005,Chhattisgarh,23,Sukma,0002,Bijapur,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
500204,0005,Chhattisgarh,23,Sukma,0003,Konta,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
500205,0005,Chhattisgarh,23,Sukma,0003,Konta,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
500206,0005,Chhattisgarh,23,Sukma,0003,Konta,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
500207,0005,Chhattisgarh,24,Surajpur,0001,Surajpur,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
500208,0005,Chhattisgarh,24,Surajpur,0001,Surajpur,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
500209,0005,Chhattisgarh,24,Surajpur,0001,Surajpur,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
500210,0005,Chhattisgarh,24,Surajpur,0002,Raiganj,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
500211,0005,Chhattisgarh,24,Surajpur,0002,Raiganj,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
500212,0005,Chhattisgarh,24,Surajpur,0002,Raiganj,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
500213,0005,Chhattisgarh,24,Surajpur,0003,Lailunga,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
500214,0005,Chhattisgarh,24,Surajpur,0003,Lailunga,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
500215,0005,Chhattisgarh,24,Surajpur,0003,Lailunga,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
500216,0005,Chhattisgarh,25,Surguja,0001,Ambikapur,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
500217,0005,Chhattisgarh,25,Surguja,0001,Ambikapur,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
500218,0005,Chhattisgarh,25,Surguja,0001,Ambikapur,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
500219,0005,Chhattisgarh,25,Surguja,0002,Mainpat,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
500220,0005,Chhattisgarh,25,Surguja,0002,Mainpat,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
500221,0005,Chhattisgarh,25,Surguja,0002,Mainpat,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
500222,0005,Chhattisgarh,25,Surguja,0003,Manendragarh,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
500223,0005,Chhattisgarh,25,Surguja,0003,Manendragarh,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
500224,0005,Chhattisgarh,25,Surguja,0003,Manendragarh,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
600000,0006,Dadra and Nagar Haveli,1,Dadra,0001,Silvassa,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
600001,0006,Dadra and Nagar Haveli,1,Dadra,0001,Silvassa,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
600002,0006,Dadra and Nagar Haveli,1,Dadra,0001,Silvassa,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
600003,0006,Dadra and Nagar Haveli,1,Dadra,0002,Khanvel,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
600004,0006,Dadra and Nagar Haveli,1,Dadra,0002,Khanvel,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
600005,0006,Dadra and Nagar Haveli,1,Dadra,0002,Khanvel,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
600006,0006,Dadra and Nagar Haveli,1,Dadra,0003,Torul,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
600007,0006,Dadra and Nagar Haveli,1,Dadra,0003,Torul,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
600008,0006,Dadra and Nagar Haveli,1,Dadra,0003,Torul,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
600009,0006,Dadra and Nagar Haveli,2,Nagar Haveli,0001,Dadra,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
600010,0006,Dadra and Nagar Haveli,2,Nagar Haveli,0001,Dadra,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
600011,0006,Dadra and Nagar Haveli,2,Nagar Haveli,0001,Dadra,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
600012,0006,Dadra and Nagar Haveli,2,Nagar Haveli,0002,Masat,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
600013,0006,Dadra and Nagar Haveli,2,Nagar Haveli,0002,Masat,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
600014,0006,Dadra and Nagar Haveli,2,Nagar Haveli,0002,Masat,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
600015,0006,Dadra and Nagar Haveli,2,Nagar Haveli,0003,Talukas,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
600016,0006,Dadra and Nagar Haveli,2,Nagar Haveli,0003,Talukas,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
600017,0006,Dadra and Nagar Haveli,2,Nagar Haveli,0003,Talukas,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
700000,0007,Delhi,1,Central Delhi,0001,New Delhi,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
700001,0007,Delhi,1,Central Delhi,0001,New Delhi,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
700002,0007,Delhi,1,Central Delhi,0001,New Delhi,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
700003,0007,Delhi,1,Central Delhi,0002,Connaught Place,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
700004,0007,Delhi,1,Central Delhi,0002,Connaught Place,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
700005,0007,Delhi,1,Central Delhi,0002,Connaught Place,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
700006,0007,Delhi,1,Central Delhi,0003,Chandni Chowk,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
700007,0007,Delhi,1,Central Delhi,0003,Chandni Chowk,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
700008,0007,Delhi,1,Central Delhi,0003,Chandni Chowk,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
700009,0007,Delhi,1,Central Delhi,0004,Pahar Ganj,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
700010,0007,Delhi,1,Central Delhi,0004,Pahar Ganj,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
700011,0007,Delhi,1,Central Delhi,0004,Pahar Ganj,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
700012,0007,Delhi,2,North Delhi,0001,Rohini,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
700013,0007,Delhi,2,North Delhi,0001,Rohini,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
700014,0007,Delhi,2,North Delhi,0001,Rohini,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
700015,0007,Delhi,2,North Delhi,0002,Seelampur,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
700016,0007,Delhi,2,North Delhi,0002,Seelampur,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
700017,0007,Delhi,2,North Delhi,0002,Seelampur,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
700018,0007,Delhi,2,North Delhi,0003,Alipur,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
700019,0007,Delhi,2,North Delhi,0003,Alipur,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
700020,0007,Delhi,2,North Delhi,0003,Alipur,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
700021,0007,Delhi,2,North Delhi,0004,Mulund,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
700022,0007,Delhi,2,North Delhi,0004,Mulund,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
700023,0007,Delhi,2,North Delhi,0004,Mulund,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
700024,0007,Delhi,2,North Delhi,0005,Mangol Puri,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
700025,0007,Delhi,2,North Delhi,0005,Mangol Puri,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
700026,0007,Delhi,2,North Delhi,0005,Mangol Puri,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
700027,0007,Delhi,3,South Delhi,0001,Dwarka,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
700028,0007,Delhi,3,South Delhi,0001,Dwarka,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
700029,0007,Delhi,3,South Delhi,0001,Dwarka,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
700030,0007,Delhi,3,South Delhi,0002,Vasant Kunj,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
700031,0007,Delhi,3,South Delhi,0002,Vasant Kunj,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
700032,0007,Delhi,3,South Delhi,0002,Vasant Kunj,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
700033,0007,Delhi,3,South Delhi,0003,Mehrauli,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
700034,0007,Delhi,3,South Delhi,0003,Mehrauli,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
700035,0007,Delhi,3,South Delhi,0003,Mehrauli,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
700036,0007,Delhi,3,South Delhi,0004,Greater Kailash,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
700037,0007,Delhi,3,South Delhi,0004,Greater Kailash,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
700038,0007,Delhi,3,South Delhi,0004,Greater Kailash,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
700039,0007,Delhi,3,South Delhi,0005,Sangam Vihar,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
700040,0007,Delhi,3,South Delhi,0005,Sangam Vihar,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
700041,0007,Delhi,3,South Delhi,0005,Sangam Vihar,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
700042,0007,Delhi,4,East Delhi,0001,Shahdara,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
700043,0007,Delhi,4,East Delhi,0001,Shahdara,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
700044,0007,Delhi,4,East Delhi,0001,Shahdara,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
700045,0007,Delhi,4,East Delhi,0002,Mayur Vihar,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
700046,0007,Delhi,4,East Delhi,0002,Mayur Vihar,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
700047,0007,Delhi,4,East Delhi,0002,Mayur Vihar,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
700048,0007,Delhi,4,East Delhi,0003,Patparganj,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
700049,0007,Delhi,4,East Delhi,0003,Patparganj,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
700050,0007,Delhi,4,East Delhi,0003,Patparganj,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
700051,0007,Delhi,4,East Delhi,0004,Badarpur,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
700052,0007,Delhi,4,East Delhi,0004,Badarpur,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
700053,0007,Delhi,4,East Delhi,0004,Badarpur,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
700054,0007,Delhi,4,East Delhi,0005,Akshardham,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
700055,0007,Delhi,4,East Delhi,0005,Akshardham,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
700056,0007,Delhi,4,East Delhi,0005,Akshardham,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
700057,0007,Delhi,5,West Delhi,0001,Karol Bagh,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
700058,0007,Delhi,5,West Delhi,0001,Karol Bagh,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
700059,0007,Delhi,5,West Delhi,0001,Karol Bagh,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
700060,0007,Delhi,5,West Delhi,0002,Rajouri Garden,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
700061,0007,Delhi,5,West Delhi,0002,Rajouri Garden,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
700062,0007,Delhi,5,West Delhi,0002,Rajouri Garden,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
700063,0007,Delhi,5,West Delhi,0003,Prem Nagar,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
700064,0007,Delhi,5,West Delhi,0003,Prem Nagar,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
700065,0007,Delhi,5,West Delhi,0003,Prem Nagar,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
700066,0007,Delhi,5,West Delhi,0004,Subhash Nagar,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
700067,0007,Delhi,5,West Delhi,0004,Subhash Nagar,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
700068,0007,Delhi,5,West Delhi,0004,Subhash Nagar,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
700069,0007,Delhi,5,West Delhi,0005,Moti Nagar,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
700070,0007,Delhi,5,West Delhi,0005,Moti Nagar,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
700071,0007,Delhi,5,West Delhi,0005,Moti Nagar,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
700072,0007,Delhi,6,North East Delhi,0001,Selampur,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
700073,0007,Delhi,6,North East Delhi,0001,Selampur,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
700074,0007,Delhi,6,North East Delhi,0001,Selampur,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
700075,0007,Delhi,6,North East Delhi,0002,Karawal Nagar,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
700076,0007,Delhi,6,North East Delhi,0002,Karawal Nagar,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
700077,0007,Delhi,6,North East Delhi,0002,Karawal Nagar,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
700078,0007,Delhi,6,North East Delhi,0003,Mustafabad,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
700079,0007,Delhi,6,North East Delhi,0003,Mustafabad,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
700080,0007,Delhi,6,North East Delhi,0003,Mustafabad,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
700081,0007,Delhi,6,North East Delhi,0004,Babarpur,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
700082,0007,Delhi,6,North East Delhi,0004,Babarpur,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
700083,0007,Delhi,6,North East Delhi,0004,Babarpur,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
700084,0007,Delhi,7,North West Delhi,0001,Rohini,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
700085,0007,Delhi,7,North West Delhi,0001,Rohini,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
700086,0007,Delhi,7,North West Delhi,0001,Rohini,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
700087,0007,Delhi,7,North West Delhi,0002,Pitampura,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
700088,0007,Delhi,7,North West Delhi,0002,Pitampura,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
700089,0007,Delhi,7,North West Delhi,0002,Pitampura,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
700090,0007,Delhi,7,North West Delhi,0003,Wazirpur,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
700091,0007,Delhi,7,North West Delhi,0003,Wazirpur,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
700092,0007,Delhi,7,North West Delhi,0003,Wazirpur,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
700093,0007,Delhi,7,North West Delhi,0004,Narela,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
700094,0007,Delhi,7,North West Delhi,0004,Narela,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
700095,0007,Delhi,7,North West Delhi,0004,Narela,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
800000,0008,Goa,1,North Goa,0001,Panaji,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
800001,0008,Goa,1,North Goa,0001,Panaji,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
800002,0008,Goa,1,North Goa,0001,Panaji,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
800003,0008,Goa,1,North Goa,0002,Mapusa,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
800004,0008,Goa,1,North Goa,0002,Mapusa,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
800005,0008,Goa,1,North Goa,0002,Mapusa,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
800006,0008,Goa,1,North Goa,0003,Vasco,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
800007,0008,Goa,1,North Goa,0003,Vasco,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
800008,0008,Goa,1,North Goa,0003,Vasco,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
800009,0008,Goa,1,North Goa,0004,Pernem,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
800010,0008,Goa,1,North Goa,0004,Pernem,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
800011,0008,Goa,1,North Goa,0004,Pernem,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
800012,0008,Goa,1,North Goa,0005,Bicholim,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
800013,0008,Goa,1,North Goa,0005,Bicholim,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
800014,0008,Goa,1,North Goa,0005,Bicholim,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
800015,0008,Goa,2,South Goa,0001,Margao,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
800016,0008,Goa,2,South Goa,0001,Margao,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
800017,0008,Goa,2,South Goa,0001,Margao,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
800018,0008,Goa,2,South Goa,0002,Quepem,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
800019,0008,Goa,2,South Goa,0002,Quepem,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
800020,0008,Goa,2,South Goa,0002,Quepem,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
800021,0008,Goa,2,South Goa,0003,Colva,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
800022,0008,Goa,2,South Goa,0003,Colva,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
800023,0008,Goa,2,South Goa,0003,Colva,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
800024,0008,Goa,2,South Goa,0004,Sanvordem,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
800025,0008,Goa,2,South Goa,0004,Sanvordem,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
800026,0008,Goa,2,South Goa,0004,Sanvordem,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
800027,0008,Goa,2,South Goa,0005,Cuncolim,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
800028,0008,Goa,2,South Goa,0005,Cuncolim,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
800029,0008,Goa,2,South Goa,0005,Cuncolim,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
900000,0009,Gujarat,1,Ahmedabad,0001,Ahmedabad,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
900001,0009,Gujarat,1,Ahmedabad,0001,Ahmedabad,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
900002,0009,Gujarat,1,Ahmedabad,0001,Ahmedabad,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
900003,0009,Gujarat,1,Ahmedabad,0002,Mehsana,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
900004,0009,Gujarat,1,Ahmedabad,0002,Mehsana,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
900005,0009,Gujarat,1,Ahmedabad,0002,Mehsana,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
900006,0009,Gujarat,1,Ahmedabad,0003,Visnagar,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
900007,0009,Gujarat,1,Ahmedabad,0003,Visnagar,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
900008,0009,Gujarat,1,Ahmedabad,0003,Visnagar,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
900009,0009,Gujarat,1,Ahmedabad,0004,Kadi,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
900010,0009,Gujarat,1,Ahmedabad,0004,Kadi,India,Active,2026-03-03 07:35:23,2026-03-03 07:35:23
